game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777230,2025-07-05T18:10:00Z,Tampa Bay Rays,Minnesota Twins,TB,MIN,Taj Bradley,Cole Sands,NA,NA,0.00,1.00,,3.477507647058824,67.41999999999999,3.603824246208557,63.2,8.846153846153847,50.0,6.657407407407407,64.16,0.4,0.2983606557377049,95.4277961415584,125.654673699357,35.81,38.68,37.25
777229,2025-07-05T18:20:00Z,St. Louis Cardinals,Chicago Cubs,STL,CHC,Matthew Liberatore,Drew Pomeranz,0.00,1.00,1.80,1.60,,4.037459523809524,48.760000000000005,3.7760917667014327,57.46,0.0,100.0,6.541038992926391,61.48,0.26634615384615384,0.5370689655172414,119.78681714924718,80.01532207298241,35.72,29.05,32.38
777231,2025-07-05T19:07:00Z,Los Angeles Angels,Toronto Blue Jays,LAA,TOR,Jack Kochanowicz,Max Scherzer,0.00,1.00,1.80,2.00,,3.6013372093023257,63.300000000000004,3.617864886026004,62.720000000000006,3.9596273291925463,86.25,4.705263157894737,60.0,0.37115384615384617,0.26136363636363635,102.71335900463926,135.10657581197043,31.18,27.92,29.55
777228,2025-07-05T20:05:00Z,Boston Red Sox,Washington Nationals,BOS,WSH,Walker Buehler,Mitchell Parker,1.80,2.00,9.00,3.40,,3.869968645140408,54.339999999999996,3.67362887024142,60.86,5.359788359788359,59.74000000000001,5.673083778966133,61.64000000000001,0.475,0.31375000000000003,121.77660068468457,123.17742322803144,34.39,42.07,38.23
777233,2025-07-05T20:05:00Z,Cincinnati Reds,Philadelphia Phillies,CIN,PHI,Nick Lodolo,Ranger Suárez,0.00,1.00,3.60,1.20,,3.541009360574647,65.29999999999998,3.7216991401224524,59.279999999999994,4.177563143080384,81.9,5.3927955104425696,65.8,0.36875,0.3588235294117647,116.31010172359888,114.16453909046716,34.61,30.32,32.47
777234,2025-07-05T20:10:00Z,Kansas City Royals,Arizona Diamondbacks,KC,AZ,Michael Wacha,Ryne Nelson,1.80,1.60,0.00,1.00,,3.8813333611853835,53.96,3.663925334894343,61.220000000000006,5.687048460129661,60.98,5.270585738539898,60.5,0.28936170212765955,0.28600000000000003,120.59502547078948,102.20325518826068,27.83,35.21,31.52
777237,2025-07-05T20:10:00Z,Baltimore Orioles,Atlanta Braves,BAL,ATL,Dean Kremer,Aaron Bummer,NA,NA,0.00,0.75,,4.111607427536232,57.7,3.652109988941728,61.58,0.0,100.0,2.354920100925147,83.5,0.31875000000000003,0.3372549019607843,95.69446809327964,100.46104647092106,24.06,27.65,25.85
777241,2025-07-05T20:10:00Z,New York Yankees,New York Mets,NYY,NYM,Carlos Rodón,Frankie Montas,9.00,3.50,1.80,1.00,,3.632205070281125,62.25,3.5697051689337442,64.34,8.125,26.8,7.341170323928945,57.98,0.35963855421686747,0.16285714285714287,120.64096152466637,161.31803788443312,35.3,41.74,38.52
777238,2025-07-05T20:10:00Z,Milwaukee Brewers,Miami Marlins,MIL,MIA,Chad Patrick,Cal Quantrill,0.00,0.50,0.00,1.40,,3.8433340093721133,55.24999999999999,3.658976059875669,61.379999999999995,7.956349206349206,35.2,4.63143338143338,68.12,0.278,0.23518518518518516,88.11078278940191,95.47785304424193,22.44,33.54,27.99
777240,2025-07-05T23:15:00Z,Detroit Tigers,Cleveland Guardians,DET,CLE,Casey Mize,Logan Allen,1.80,1.60,0.00,1.20,,3.753929029673544,58.2,3.8436051707608114,55.2,5.305582466751882,65.62,2.375,98.91999999999999,0.22426470588235295,0.3333333333333333,86.86663777044456,127.58458255301151,31.46,23.05,27.26
777221,2025-07-05T23:15:00Z,Houston Astros,Los Angeles Dodgers,HOU,LAD,Framber Valdez,Shohei Ohtani,0.00,1.33,0.00,1.20,,4.214375,42.866666666666674,3.1352458285946976,78.82000000000001,0.0,100.0,2.761904761904762,86.24,0.253,0.17966101694915254,121.60694674651172,80.87513529031497,7.65,30.86,19.25
777232,2025-07-06T01:10:00Z,Chicago White Sox,Colorado Rockies,CWS,COL,Jonathan Cannon,Germán Márquez,0.00,1.00,0.00,1.00,,3.924081836510264,52.52,3.4733116883116883,67.6,6.009743911059701,59.779999999999994,0.0,100.0,0.3651315789473684,0.23369565217391305,56.98953714034554,109.34205986911556,18.81,32.12,25.46
777223,2025-07-06T01:40:00Z,Texas Rangers,San Diego Padres,TEX,SD,Patrick Corbin,Stephen Kolek,0.00,0.20,0.00,0.80,,3.832211526251527,55.6,3.562372630618455,64.58,4.242286751361162,72.26,5.596495008259714,57.5,0.38,0.2329787234042553,118.90800978828324,88.36724698069314,22.23,34.95,28.59
777227,2025-07-06T02:05:00Z,San Francisco Giants,Athletics,SF,ATH,Logan Webb,Luis Severino,1.80,2.20,0.00,0.40,,3.9752155201659773,50.84,3.539732931737474,65.34,5.4289813486370155,60.0,3.895740168808436,78.63999999999999,0.2905405405405405,0.29918032786885246,116.20264215540952,85.88685892222207,20.33,34.86,27.59
777225,2025-07-06T02:10:00Z,Pittsburgh Pirates,Seattle Mariners,PIT,SEA,Mike Burrows,Luis Castillo,0.00,0.60,0.00,1.50,,3.9299193894134037,51.879999999999995,3.811764575569358,56.260000000000005,7.847352511986658,50.0,7.316498316498317,38.32000000000001,0.29523809523809524,0.2532258064516129,155.5597816083422,88.00923382257837,30.38,45.31,37.84
