game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777211,2025-07-07T22:40:00Z,Tampa Bay Rays,Detroit Tigers,TB,DET,Shane Baz,Keider Montero,0.00,0.00,0.00,1.00,,3.696611713339356,60.1,3.3555347885104636,71.46000000000001,6.900341038272072,51.6,4.328703703703704,67.03999999999999,0.4,0.22426470588235295,127.58458255301151,125.654673699357,23.53,42.69,33.11
777209,2025-07-07T23:10:00Z,Colorado Rockies,Boston Red Sox,COL,BOS,Austin Gomber,Richard Fitts,0.00,1.00,0.00,1.25,,4.128911637931035,45.7,4.169013462475634,44.35,3.3333333333333335,73.8,6.861421313793868,52.675,0.23369565217391305,0.475,123.17742322803144,56.98953714034554,41.15,30.09,35.62
777208,2025-07-07T23:10:00Z,Miami Marlins,Cincinnati Reds,MIA,CIN,Janson Junk,Brady Singer,0.00,1.60,0.00,1.00,,3.5576161998887152,64.74,4.215931143795016,42.82000000000001,6.4718959201717805,47.2,2.941520467836257,83.06,0.23518518518518516,0.36875,114.16453909046716,88.11078278940191,29.75,29.55,29.65
777204,2025-07-07T23:40:00Z,Pittsburgh Pirates,Kansas City Royals,PIT,KC,Andrew Heaney,Noah Cameron,3.60,1.20,1.80,0.80,,3.555742655965261,64.8,3.775897157693565,57.46,4.832512315270936,70.96,4.568965517241379,67.58,0.29523809523809524,0.28936170212765955,102.20325518826068,88.00923382257837,24.75,25.89,25.32
777212,2025-07-07T23:40:00Z,Toronto Blue Jays,Chicago White Sox,TOR,CWS,José Berríos,Sean Burke,6.00,2.33,0.00,1.20,,3.7480738863658827,58.400000000000006,3.90095609186747,53.3,5.12275544255522,69.675,6.218015065263642,52.6,0.26136363636363635,0.3651315789473684,109.34205986911556,102.71335900463926,36.84,28.69,32.77
777201,2025-07-07T23:40:00Z,Los Angeles Dodgers,Milwaukee Brewers,LAD,MIL,Yoshinobu Yamamoto,Freddy Peralta,1.80,1.00,1.80,0.60,,3.7078615941017006,59.760000000000005,3.5079701940354973,66.4,5.571428571428571,66.92,4.373467544199251,63.220000000000006,0.17966101694915254,0.278,95.47785304424193,121.60694674651172,27.18,23.72,25.45
777202,2025-07-08T00:10:00Z,Cleveland Guardians,Houston Astros,CLE,HOU,Tanner Bibee,Colton Gordon,2.25,1.75,1.80,1.20,,3.9950058069280345,50.175000000000004,3.6304975741912386,62.32000000000001,5.330598455598456,55.974999999999994,2.0875420875420874,87.32000000000001,0.3333333333333333,0.253,80.87513529031497,86.86663777044456,17.15,29.92,23.54
777200,2025-07-08T01:38:00Z,Texas Rangers,Los Angeles Angels,TEX,LAA,Jacob deGrom,Yusei Kikuchi,5.40,2.00,0.00,0.00,,3.4784670968175346,67.42,3.6805233720408035,60.660000000000004,5.150415997664575,59.279999999999994,0.6666666666666667,99.03999999999999,0.38,0.37115384615384617,135.10657581197043,88.36724698069314,23.61,36.25,29.93
777203,2025-07-08T01:40:00Z,Arizona Diamondbacks,San Diego Padres,AZ,SD,Zac Gallen,Yu Darvish,NA,NA,1.80,1.00,,,,3.499021867482905,66.72,,,12.458001768346595,25.639999999999997,0.28600000000000003,0.2329787234042553,118.90800978828324,120.59502547078948,38.9,11.71,25.3
777199,2025-07-08T01:45:00Z,Philadelphia Phillies,San Francisco Giants,PHI,SF,Cristopher Sánchez,Landen Roupp,1.80,1.60,0.00,0.40,,3.829422434232434,55.7,3.3726443976465377,70.91999999999999,6.882875457875457,59.9,2.270196908354803,99.56,0.3588235294117647,0.2905405405405405,85.88685892222207,116.31010172359888,21.68,34.06,27.87
