game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777026,NA,Cincinnati Reds,NA,away,666157,Nick Lodolo,NA,NA,6.579913663077964,49.8,3.60,1.00,3.677669813664596,60.739999999999995
777026,NA,Washington Nationals,NA,home,647336,Michael Soroka,NA,NA,3.279569892473118,74.57499999999999,0.00,1.00,3.665237256406241,61.150000000000006
777037,NA,San Diego Padres,NA,away,656302,Dylan Cease,NA,NA,4.909924845269673,63.224999999999994,0.00,0.50,3.531968837524045,65.57499999999999
777037,NA,Miami Marlins,NA,home,645261,Sandy Alcantara,NA,NA,4.957874377130868,70.025,0.00,2.25,3.81658751393534,56.12500000000001
777041,NA,San Francisco Giants,NA,away,434378,Justin Verlander,NA,NA,3.2818379877203405,78.66,0.00,1.00,3.8980306674040905,53.4
777041,NA,Atlanta Braves,NA,home,675911,Spencer Strider,NA,NA,4.868386243386243,64.72,1.80,2.00,3.3833109282121945,70.52
777029,NA,Detroit Tigers,NA,away,675512,Troy Melton,NA,NA,,,NA,NA,,
777029,NA,Pittsburgh Pirates,NA,home,663559,Bailey Falter,NA,NA,8.845238095238095,32.15,4.50,2.25,3.937855952618529,52.075
777034,NA,Los Angeles Angels,NA,away,656271,Brock Burke,NA,NA,0.0,100.0,NA,NA,3.394025641025641,70.22
777034,NA,New York Mets,NA,home,640455,Sean Manaea,NA,NA,2.5,85.7,0.00,0.00,3.3897263513513516,70.35
777031,NA,Kansas City Royals,NA,away,607625,Seth Lugo,NA,NA,9.527972027972028,37.875,4.50,1.75,3.585408789719768,63.825
777031,NA,Chicago Cubs,NA,home,607067,Colin Rea,NA,NA,3.8721804511278193,75.5,0.00,0.25,3.7443249776736893,58.55
777028,NA,St. Louis Cardinals,NA,away,669467,Andre Pallante,NA,NA,5.318994601889338,66.875,2.25,1.50,3.5568166300611157,64.775
777028,NA,Colorado Rockies,NA,home,685299,Tanner Gordon,NA,NA,,,NA,NA,,
777032,NA,Houston Astros,NA,away,687888,Brandon Walter,NA,NA,2.456884513336126,97.05,6.75,1.00,3.658242185929006,61.375
777032,NA,Arizona Diamondbacks,NA,home,694297,Brandon Pfaadt,NA,NA,8.049908424908425,47.5,0.00,2.25,3.7298649524632674,59.0
777024,NA,Milwaukee Brewers,NA,away,682990,Quinn Priester,NA,NA,5.722570532915361,51.625,0.00,0.67,3.1833402870085576,77.225
777024,NA,Seattle Mariners,NA,home,622491,Luis Castillo,NA,NA,2.7576461478900502,84.08,0.00,0.80,3.8324177666008117,55.6
777022,NA,Minnesota Twins,NA,away,663978,Chris Paddack,NA,NA,4.721239858539629,66.84,3.60,1.80,4.087065036767748,47.08
777022,NA,Los Angeles Dodgers,NA,home,607192,Tyler Glasnow,NA,NA,0.0,100.0,0.00,0.00,3.539389285714286,65.35
777036,NA,Baltimore Orioles,NA,away,621107,Zach Eflin,NA,NA,9.090909090909092,13.0,9.00,5.00,4.4285,35.7
777036,NA,Cleveland Guardians,NA,home,677944,Slade Cecconi,NA,NA,5.877023223082336,49.4,2.25,1.75,3.864626955086813,54.5
777038,NA,Boston Red Sox,NA,away,608337,Lucas Giolito,NA,NA,5.196360153256705,61.075,2.25,1.50,3.9589888875079096,51.35
777038,NA,Philadelphia Phillies,NA,home,666200,Jesús Luzardo,NA,NA,6.994047619047619,41.15,0.00,1.00,3.44598384973326,68.475
777027,NA,New York Yankees,NA,away,608331,Max Fried,NA,NA,2.579365079365079,84.575,0.00,1.25,3.5730863453021198,64.225
777027,NA,Toronto Blue Jays,NA,home,605135,Chris Bassitt,NA,NA,3.0833333333333335,80.24000000000001,2.25,2.25,3.513306037952746,64.22
777030,NA,Chicago White Sox,NA,away,686563,Jonathan Cannon,NA,NA,2.530589543937708,85.275,0.00,1.25,3.767543670245876,57.75
777030,NA,Tampa Bay Rays,NA,home,671737,Taj Bradley,NA,NA,3.3376436781609193,86.6,0.00,0.40,3.583258429925574,63.9
777033,NA,Athletics,NA,away,676664,JP Sears,NA,NA,5.194805194805195,60.2,0.00,0.50,3.7423751915639603,58.599999999999994
777033,NA,Texas Rangers,NA,home,571578,Patrick Corbin,NA,NA,4.628019323671498,62.75999999999999,0.00,1.20,3.416212771011721,69.46
