game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777094,NA,San Francisco Giants,NA,away,657277,Logan Webb,NA,NA,8.75946080116088,39.36,0.00,0.60,3.570898321347864,64.29999999999998
777094,NA,Toronto Blue Jays,NA,home,641778,Eric Lauer,NA,NA,2.6374223602484475,88.02,0.00,0.75,3.7230988671897207,59.239999999999995
777092,NA,Cincinnati Reds,NA,away,607259,Nick Martinez,NA,NA,1.6240601503759398,93.53999999999999,1.80,0.80,3.980128916381723,50.68000000000001
777092,NA,New York Mets,NA,home,605280,Clay Holmes,NA,NA,1.9806763285024154,88.84,1.80,1.00,3.613223921972886,62.9
777093,NA,Kansas City Royals,NA,away,608379,Michael Wacha,NA,NA,3.4710038986354776,77.62,0.00,0.60,3.7248714145432915,59.17999999999999
777093,NA,Miami Marlins,NA,home,615698,Cal Quantrill,NA,NA,5.425824175824175,57.175000000000004,0.00,0.75,3.687927564919258,60.425000000000004
777089,NA,Los Angeles Angels,NA,away,579328,Yusei Kikuchi,NA,NA,4.388591800356506,70.16,5.40,2.00,3.5908191167118546,63.64
777089,NA,Philadelphia Phillies,NA,home,592836,Taijuan Walker,NA,NA,11.333333333333332,60.0,0.00,1.00,4.867604417293234,39.86
777090,NA,Chicago White Sox,NA,away,605288,Adrian Houser,NA,NA,4.241071428571429,63.4,0.00,1.00,3.8306372718483854,55.65
777090,NA,Pittsburgh Pirates,NA,home,681347,Mike Burrows,NA,NA,8.37142857142857,23.259999999999998,0.00,1.75,3.966372906742117,51.1
777091,NA,San Diego Padres,NA,away,506433,Yu Darvish,NA,NA,2.083333333333333,91.65,0.00,0.50,3.5520056935817808,64.94999999999999
777091,NA,Washington Nationals,NA,home,680730,Mitchell Parker,NA,NA,7.210739266466821,53.28000000000001,0.00,2.25,4.015306464103717,49.5
777095,NA,Baltimore Orioles,NA,away,665152,Dean Kremer,NA,NA,2.438423645320197,86.075,2.25,1.50,3.473832963772259,67.55
777095,NA,Tampa Bay Rays,NA,home,641793,Zack Littell,NA,NA,5.358518293300902,66.3,0.00,0.75,3.608742063696124,63.05
777088,NA,Detroit Tigers,NA,away,672456,Keider Montero,NA,NA,5.316091954022988,66.89999999999999,0.00,1.00,3.7707367308758317,57.63333333333333
777088,NA,Texas Rangers,NA,home,677958,Kumar Rocker,NA,NA,8.175675675675675,50.0,0.00,0.50,3.8109355194682513,56.3
777104,NA,Athletics,NA,away,622663,Luis Severino,NA,NA,5.019607843137255,59.04,2.25,2.00,3.958915861224002,51.379999999999995
777104,NA,Cleveland Guardians,NA,home,671106,Logan Allen,NA,NA,4.14547502047502,82.2,2.25,2.00,3.8075657276680004,56.42
777096,NA,Boston Red Sox,NA,away,678394,Brayan Bello,NA,NA,3.3261670761670756,83.84,2.25,1.00,3.7263807122432384,59.14000000000001
777096,NA,Chicago Cubs,NA,home,684007,Shota Imanaga,NA,NA,4.578837910491136,77.425,0.00,1.00,4.23292568277311,42.224999999999994
777081,NA,St. Louis Cardinals,NA,away,543243,Sonny Gray,NA,NA,3.208026755852843,79.88,0.00,0.40,3.1790300360008548,77.35999999999999
777081,NA,Arizona Diamondbacks,NA,home,669194,Ryne Nelson,NA,NA,4.200165682924304,73.64,3.60,1.40,3.9578735572638144,51.4
777097,NA,New York Yankees,NA,away,701542,Will Warren,NA,NA,5.030103995621237,57.02,5.40,3.80,3.816296177403797,56.11999999999999
777097,NA,Atlanta Braves,NA,home,666214,Joey Wentz,NA,NA,9.492063492063492,32.7,NA,NA,3.5940416666666666,63.540000000000006
777080,NA,Colorado Rockies,NA,home,622608,Antonio Senzatela,NA,NA,3.611111111111111,73.8,0.00,1.50,3.8185288109106117,56.05
777085,NA,Milwaukee Brewers,NA,away,642547,Freddy Peralta,NA,NA,4.238095238095238,77.4,1.80,0.80,3.6517311858573223,61.64
777085,NA,Los Angeles Dodgers,NA,home,686218,Emmet Sheehan,NA,NA,3.3653846153846154,80.5,0.00,2.00,3.854761904761905,54.833333333333336
777086,NA,Houston Astros,NA,away,621121,Lance McCullers Jr.,NA,NA,10.594405594405595,15.333333333333334,0.00,2.67,3.450115165812558,68.33333333333333
777086,NA,Seattle Mariners,NA,home,688138,Logan Evans,NA,NA,6.009852216748769,57.0,0.00,2.00,3.8841379310344832,53.85
