game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777094,2025-07-19T19:07:00Z,San Francisco Giants,Toronto Blue Jays,SF,TOR,Logan Webb,Eric Lauer,0.00,0.75,0.00,0.60,,3.7230988671897207,59.239999999999995,3.570898321347864,64.29999999999998,2.6374223602484475,88.02,8.75946080116088,39.36,0.2905405405405405,0.26136363636363635,102.71335900463926,85.88685892222207,31.14,23.13,27.13
777092,2025-07-19T20:10:00Z,Cincinnati Reds,New York Mets,CIN,NYM,Nick Martinez,Clay Holmes,1.80,1.00,1.80,0.80,,3.613223921972886,62.9,3.980128916381723,50.68000000000001,1.9806763285024154,88.84,1.6240601503759398,93.53999999999999,0.36875,0.16285714285714287,120.64096152466637,114.16453909046716,24.14,29.06,26.6
777093,2025-07-19T20:10:00Z,Kansas City Royals,Miami Marlins,KC,MIA,Michael Wacha,Cal Quantrill,0.00,0.75,0.00,0.60,,3.687927564919258,60.425000000000004,3.7248714145432915,59.17999999999999,5.425824175824175,57.175000000000004,3.4710038986354776,77.62,0.28936170212765955,0.23518518518518516,88.11078278940191,102.20325518826068,21.62,25.89,23.76
777089,2025-07-19T22:05:00Z,Los Angeles Angels,Philadelphia Phillies,LAA,PHI,Yusei Kikuchi,Taijuan Walker,0.00,1.00,5.40,2.00,,4.867604417293234,39.86,3.5908191167118546,63.64,11.333333333333332,60.0,4.388591800356506,70.16,0.37115384615384617,0.3588235294117647,116.31010172359888,135.10657581197043,34.66,60.68,47.67
777090,2025-07-19T22:40:00Z,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,Adrian Houser,Mike Burrows,0.00,1.75,0.00,1.00,,3.966372906742117,51.1,3.8306372718483854,55.65,8.37142857142857,23.259999999999998,4.241071428571429,63.4,0.3651315789473684,0.29523809523809524,88.00923382257837,109.34205986911556,29.04,40.13,34.59
777091,2025-07-19T22:45:00Z,San Diego Padres,Washington Nationals,SD,WSH,Yu Darvish,Mitchell Parker,0.00,2.25,0.00,0.50,,4.015306464103717,49.5,3.5520056935817808,64.94999999999999,7.210739266466821,53.28000000000001,2.083333333333333,91.65,0.2329787234042553,0.31375000000000003,121.77660068468457,118.90800978828324,25.4,38.19,31.79
777095,2025-07-19T23:05:00Z,Baltimore Orioles,Tampa Bay Rays,BAL,TB,Dean Kremer,Zack Littell,0.00,0.75,2.25,1.50,,3.608742063696124,63.05,3.473832963772259,67.55,5.358518293300902,66.3,2.438423645320197,86.075,0.31875000000000003,0.4,125.654673699357,100.46104647092106,24.92,33.56,29.24
777088,2025-07-19T23:05:00Z,Detroit Tigers,Texas Rangers,DET,TEX,Keider Montero,Kumar Rocker,0.00,0.50,0.00,1.00,,3.8109355194682513,56.3,3.7707367308758317,57.63333333333333,8.175675675675675,50.0,5.316091954022988,66.89999999999999,0.22426470588235295,0.38,88.36724698069314,127.58458255301151,38.63,31.23,34.93
777104,2025-07-19T23:10:00Z,Athletics,Cleveland Guardians,ATH,CLE,Luis Severino,Logan Allen,2.25,2.00,2.25,2.00,,3.8075657276680004,56.42,3.958915861224002,51.379999999999995,4.14547502047502,82.2,5.019607843137255,59.04,0.29918032786885246,0.3333333333333333,86.86663777044456,116.20264215540952,35.66,24.3,29.98
777096,2025-07-19T23:15:00Z,Boston Red Sox,Chicago Cubs,BOS,CHC,Brayan Bello,Shota Imanaga,0.00,1.00,2.25,1.00,,4.23292568277311,42.224999999999994,3.7263807122432384,59.14000000000001,4.578837910491136,77.425,3.3261670761670756,83.84,0.475,0.5370689655172414,119.78681714924718,123.17742322803144,35.54,43.99,39.77
777081,2025-07-19T23:15:00Z,St. Louis Cardinals,Arizona Diamondbacks,STL,AZ,Sonny Gray,Ryne Nelson,3.60,1.40,0.00,0.40,,3.9578735572638144,51.4,3.1790300360008548,77.35999999999999,4.200165682924304,73.64,3.208026755852843,79.88,0.26634615384615384,0.28600000000000003,120.59502547078948,80.01532207298241,12.58,31.29,21.93
777097,2025-07-19T23:15:00Z,New York Yankees,Atlanta Braves,NYY,ATL,Will Warren,Joey Wentz,NA,NA,5.40,3.80,,3.5940416666666666,63.540000000000006,3.816296177403797,56.11999999999999,9.492063492063492,32.7,5.030103995621237,57.02,0.35963855421686747,0.3372549019607843,95.69446809327964,161.31803788443312,38.87,39.82,39.34
777080,2025-07-20T00:10:00Z,Minnesota Twins,Colorado Rockies,MIN,COL,,Antonio Senzatela,0.00,1.50,NA,NA,,3.8185288109106117,56.05,NA,NA,3.611111111111111,73.8,NA,NA,0.2983606557377049,0.23369565217391305,56.98953714034554,95.4277961415584,4.62,21.69,13.16
777085,2025-07-20T01:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,Freddy Peralta,Emmet Sheehan,0.00,2.00,1.80,0.80,,3.854761904761905,54.833333333333336,3.6517311858573223,61.64,3.3653846153846154,80.5,4.238095238095238,77.4,0.278,0.17966101694915254,121.60694674651172,95.47785304424193,19.71,28.72,24.21
777086,2025-07-20T01:40:00Z,Houston Astros,Seattle Mariners,HOU,SEA,Lance McCullers Jr.,Logan Evans,0.00,2.00,0.00,2.67,,3.8841379310344832,53.85,3.450115165812558,68.33333333333333,6.009852216748769,57.0,10.594405594405595,15.333333333333334,0.253,0.2532258064516129,155.5597816083422,80.87513529031497,31.46,38.16,34.81
