game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777056,NA,Baltimore Orioles,NA,away,687064,Brandon Young,NA,NA,7.494588744588744,43.35,0.00,0.25,3.556754776021081,64.8
777056,NA,Cleveland Guardians,NA,home,676282,Joey Cantillo,NA,NA,3.8888888888888893,73.0,0.00,1.00,3.3599086068585113,71.33333333333333
777044,NA,Detroit Tigers,NA,away,663554,Casey Mize,NA,NA,4.001488095238095,81.7,0.00,0.75,3.8056182625871666,56.475
777044,NA,Pittsburgh Pirates,NA,home,656605,Mitch Keller,NA,NA,5.39058795637743,64.8,0.00,1.25,3.9309464226040567,52.300000000000004
777052,NA,San Diego Padres,NA,away,663568,Stephen Kolek,NA,NA,4.864595565994093,73.36666666666667,3.00,0.33,3.8283019943019947,55.73333333333333
777052,NA,Miami Marlins,NA,home,665795,Edward Cabrera,NA,NA,2.8009259259259256,92.1,2.25,1.00,3.3809147130724058,70.625
777042,NA,Cincinnati Reds,NA,away,695505,Chase Burns,NA,NA,4.820402298850574,72.2,2.25,2.25,4.35161675051623,44.15
777042,NA,Washington Nationals,NA,home,695418,Brad Lord,NA,NA,0.0,100.0,NA,NA,3.550296725014116,62.98
777045,NA,Boston Red Sox,NA,away,690916,Richard Fitts,NA,NA,2.2222222222222223,82.53333333333333,0.00,1.00,3.9407559067688376,51.96666666666667
777045,NA,Philadelphia Phillies,NA,home,650911,Cristopher Sánchez,NA,NA,1.4955357142857144,99.55,0.00,0.75,3.114408775972879,79.525
777048,NA,Chicago White Sox,NA,away,663436,Davis Martin,NA,NA,,,NA,NA,,
777048,NA,Tampa Bay Rays,NA,home,656876,Drew Rasmussen,NA,NA,4.297969187675069,70.725,4.50,1.75,3.6175762959866224,62.75
777046,NA,New York Yankees,NA,away,693645,Cam Schlittler,NA,NA,4.166666666666666,83.3,0.00,1.00,3.428805970149254,69.0
777046,NA,Toronto Blue Jays,NA,home,453286,Max Scherzer,NA,NA,4.479813664596273,68.125,0.00,1.50,3.7409802238180907,58.650000000000006
777054,NA,Los Angeles Angels,NA,away,543294,Kyle Hendricks,NA,NA,4.247803601251877,80.6,0.00,1.50,4.067977107050475,47.725
777054,NA,New York Mets,NA,home,593423,Frankie Montas,NA,NA,6.568260368663594,49.025000000000006,4.50,2.00,3.714340931765035,59.525000000000006
777058,NA,San Francisco Giants,NA,away,694738,Landen Roupp,NA,NA,3.3110119047619047,93.25,0.00,1.25,3.5524764851485147,64.92500000000001
777058,NA,Atlanta Braves,NA,home,669721,Davis Daniel,NA,NA,3.8461538461538463,87.9,0.00,2.00,3.757957746478873,58.1
777047,NA,Kansas City Royals,NA,away,448179,Rich Hill,NA,NA,,,NA,NA,,
777047,NA,Chicago Cubs,NA,home,571510,Matthew Boyd,NA,NA,5.575005586348599,65.32499999999999,0.00,1.00,3.786231452802975,57.12500000000001
777043,NA,Athletics,NA,away,669372,J.T. Ginn,NA,NA,3.6666666666666665,64.76,NA,NA,3.244971155062521,75.14000000000001
777043,NA,Texas Rangers,NA,home,594798,Jacob deGrom,NA,NA,3.420479302832244,83.05,2.25,0.50,3.6426731445396103,61.9
777049,NA,St. Louis Cardinals,NA,away,607200,Erick Fedde,NA,NA,7.7857867284844975,50.0,6.75,2.00,4.145619467320314,45.125
777049,NA,Colorado Rockies,NA,home,687134,Bradley Blalock,NA,NA,0.0,100.0,0.00,2.00,4.424318181818182,35.9
777040,NA,Houston Astros,NA,away,664285,Framber Valdez,NA,NA,2.948717948717949,90.0,2.25,1.50,3.2431518693301378,75.22500000000001
777040,NA,Arizona Diamondbacks,NA,home,593958,Eduardo Rodriguez,NA,NA,6.710655719142961,49.9,2.25,1.75,3.811348170529648,56.3
777035,NA,Milwaukee Brewers,NA,away,694819,Jacob Misiorowski,NA,NA,3.7373737373737375,75.16666666666667,3.00,1.00,3.4651502691387557,67.83333333333333
777035,NA,Seattle Mariners,NA,home,669302,Logan Gilbert,NA,NA,6.530825496342738,50.5,3.60,1.40,3.4846228789883043,67.16
777039,NA,Minnesota Twins,NA,away,680573,Simeon Woods Richardson,NA,NA,3.5981973434535104,80.525,0.00,0.75,3.8750323946173566,54.15
777039,NA,Los Angeles Dodgers,NA,home,808967,Yoshinobu Yamamoto,NA,NA,3.571428571428571,70.4,2.25,1.50,3.494680632630411,66.85000000000001
