game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777019,NA,Baltimore Orioles,NA,away,450203,Charlie Morton,NA,NA,5.513912927706031,63.550000000000004,1.80,1.80,3.8203531006482914,56.0
777019,NA,Cleveland Guardians,NA,home,671106,Logan Allen,NA,NA,5.307251082251082,67.03999999999999,3.00,2.00,3.7625503349600122,57.92
777021,NA,Toronto Blue Jays,NA,away,641778,Eric Lauer,NA,NA,3.2088509316770186,88.02,1.50,0.67,3.8490552047350244,55.04
777021,NA,Detroit Tigers,NA,home,681857,Reese Olson,NA,NA,4.056795131845842,64.7,2.25,1.50,3.7870248383792946,57.125
777023,NA,San Diego Padres,NA,away,506433,Yu Darvish,NA,NA,4.893518518518518,62.225,0.00,0.75,3.63577629252324,62.15
777023,NA,St. Louis Cardinals,NA,home,543243,Sonny Gray,NA,NA,8.68628762541806,43.739999999999995,1.50,1.33,3.2505917692723685,74.97999999999999
777025,NA,Athletics,NA,away,622663,Luis Severino,NA,NA,3.844155844155844,78.96,1.50,1.67,3.8763246839391003,54.11999999999999
777025,NA,Houston Astros,NA,home,669920,Jason Alexander,NA,NA,2.7027027027027026,82.8,0.00,1.00,3.913006539451115,52.900000000000006
777018,NA,Seattle Mariners,NA,away,688138,Logan Evans,NA,NA,6.782703886152162,49.925,0.00,2.50,3.7529236804295225,58.225
777018,NA,Los Angeles Angels,NA,home,579328,Yusei Kikuchi,NA,NA,4.640692640692641,66.56,1.50,2.17,3.622764646275031,62.580000000000005
