game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777130,NA,Tampa Bay Rays,NA,away,686752,Ryan Pepiot,NA,NA,6.0604557759730175,56.260000000000005,1.50,1.17,3.820122949269103,55.980000000000004
777130,NA,Boston Red Sox,NA,home,678394,Brayan Bello,NA,NA,3.3261670761670756,83.84,1.80,1.20,3.7263807122432384,59.14000000000001
777129,NA,Miami Marlins,NA,away,691587,Eury Pérez,NA,NA,3.477048477048477,78.36,1.50,1.17,3.770251184436907,57.660000000000004
777129,NA,Baltimore Orioles,NA,home,687064,Brandon Young,NA,NA,7.494588744588744,43.35,0.00,0.25,3.556754776021081,64.8
777122,NA,Chicago Cubs,NA,away,684007,Shota Imanaga,NA,NA,4.578837910491136,77.425,0.00,1.00,4.23292568277311,42.224999999999994
777122,NA,New York Yankees,NA,home,701542,Will Warren,NA,NA,5.030103995621237,57.02,4.50,3.17,3.816296177403797,56.11999999999999
777128,NA,Colorado Rockies,NA,away,596295,Austin Gomber,NA,NA,8.260941113161739,31.099999999999994,1.50,1.17,4.072735057571867,47.58
777128,NA,Cincinnati Reds,NA,home,607259,Nick Martinez,NA,NA,1.6240601503759398,93.53999999999999,3.00,0.83,3.980128916381723,50.68000000000001
777121,NA,Seattle Mariners,NA,away,669302,Logan Gilbert,NA,NA,6.530825496342738,50.5,4.50,1.33,3.4846228789883043,67.16
777121,NA,Detroit Tigers,NA,home,656427,Jack Flaherty,NA,NA,5.447755143407317,65.02,3.00,2.33,3.708882919005614,59.71999999999999
777124,NA,New York Mets,NA,away,605280,Clay Holmes,NA,NA,1.9806763285024154,88.84,1.50,1.17,3.613223921972886,62.9
777124,NA,Kansas City Royals,NA,home,702070,Noah Cameron,NA,NA,4.202475685234306,78.72,1.50,0.67,3.4992061308749762,66.7
777125,NA,Texas Rangers,NA,away,543135,Nathan Eovaldi,NA,NA,3.345864661654135,75.0,0.00,1.75,3.4665556051507114,67.77499999999999
777125,NA,Houston Astros,NA,home,686613,Hunter Brown,NA,NA,3.6464803312629397,74.02000000000001,1.50,0.67,3.467292400096008,64.22
777113,NA,Pittsburgh Pirates,NA,away,656605,Mitch Keller,NA,NA,4.312470365101944,71.84,0.00,1.33,3.894653689807383,53.519999999999996
777113,NA,Minnesota Twins,NA,home,680573,Simeon Woods Richardson,NA,NA,2.878557874762808,84.42,0.00,1.00,3.957825915693885,51.4
777120,NA,Cleveland Guardians,NA,away,676282,Joey Cantillo,NA,NA,3.8888888888888893,73.0,0.00,1.00,3.3599086068585113,71.33333333333333
777120,NA,Chicago White Sox,NA,home,650644,Aaron Civale,NA,NA,8.235413507645813,43.1,1.50,1.50,3.825714230951424,55.8
777123,NA,Washington Nationals,NA,away,663623,Jake Irvin,NA,NA,6.1252134464918315,63.96,3.00,1.50,3.816032829468984,56.120000000000005
777123,NA,Milwaukee Brewers,NA,home,642547,Freddy Peralta,NA,NA,4.238095238095238,77.4,1.50,0.67,3.6517311858573223,61.64
777118,NA,Atlanta Braves,NA,away,669721,Davis Daniel,NA,NA,3.8461538461538463,87.9,0.00,2.00,3.757957746478873,58.1
777118,NA,St. Louis Cardinals,NA,home,543243,Sonny Gray,NA,NA,3.208026755852843,79.88,0.00,0.40,3.1790300360008548,77.35999999999999
777119,NA,Los Angeles Dodgers,NA,away,808967,Yoshinobu Yamamoto,NA,NA,4.320557491289199,63.98,3.00,1.17,3.5983159346757576,63.4
777119,NA,San Francisco Giants,NA,home,592662,Robbie Ray,NA,NA,6.400614239134003,52.98,0.00,0.33,3.6901900463349273,60.339999999999996
777116,NA,Toronto Blue Jays,NA,away,621244,José Berríos,NA,NA,6.835483870967742,40.92,0.00,1.33,3.8015090150395947,56.6
777116,NA,Athletics,NA,home,605488,Jeffrey Springs,NA,NA,5.200935753217786,68.4,0.00,0.33,4.063147595137421,47.9
777115,NA,Arizona Diamondbacks,NA,away,518876,Merrill Kelly,NA,NA,5.505161505161505,66.24000000000001,3.00,1.17,3.6427015870557478,61.94
777115,NA,Los Angeles Angels,NA,home,667755,José Soriano,NA,NA,2.8229885057471265,85.38,0.00,1.00,3.196247171470445,76.8
777117,NA,Philadelphia Phillies,NA,away,650911,Cristopher Sánchez,NA,NA,1.7227443609022557,99.64,0.00,0.50,3.1704925380196824,77.66
777117,NA,San Diego Padres,NA,home,601713,Nick Pivetta,NA,NA,4.621003996003997,75.08,1.50,0.83,3.6932292544732435,60.24000000000001
