game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777165,2025-07-10T16:05:00Z,New York Mets,Baltimore Orioles,NYM,BAL,David Peterson,Charlie Morton,0.00,1.25,0.00,0.40,,3.496183498792874,66.8,3.4503032003954353,68.32,2.6500638569604087,83.55,4.523101194500789,68.86,0.16285714285714287,0.31875000000000003,100.46104647092106,120.64096152466637,28.61,15.75,22.18
777181,2025-07-10T21:05:00Z,New York Mets,Baltimore Orioles,NYM,BAL,,Tomoyuki Sugano,2.25,2.25,NA,NA,,4.131184494307702,45.625,NA,NA,13.092463092463092,14.075,NA,NA,0.16285714285714287,0.31875000000000003,100.46104647092106,120.64096152466637,13.6,40.82,27.21
777166,2025-07-10T17:10:00Z,Chicago Cubs,Minnesota Twins,CHC,MIN,Colin Rea,Chris Paddack,1.80,2.00,1.80,1.80,,4.039261056997275,48.67999999999999,3.8555265965590144,54.82000000000001,4.779639715123586,65.6,6.288220551378446,56.04,0.5370689655172414,0.2983606557377049,95.4277961415584,119.78681714924718,36.68,37.42,37.05
777168,2025-07-10T21:10:00Z,Miami Marlins,Cincinnati Reds,MIA,CIN,Cal Quantrill,Nick Lodolo,3.60,1.60,0.00,0.40,,3.6432150492133615,61.9,3.7823814932119766,57.279999999999994,5.691024774189074,61.54,6.365079365079365,48.160000000000004,0.23518518518518516,0.36875,114.16453909046716,88.11078278940191,33.11,28.6,30.86
777169,2025-07-10T23:05:00Z,Seattle Mariners,New York Yankees,SEA,NYY,Bryan Woo,Marcus Stroman,4.50,1.50,0.00,1.00,,3.8361772486772487,55.45,3.595197868162663,63.5,6.761786600496278,46.25,5.047059422059421,64.22,0.2532258064516129,0.35963855421686747,161.31803788443312,155.5597816083422,37.37,39.49,38.43
777170,2025-07-10T23:10:00Z,Tampa Bay Rays,Boston Red Sox,TB,BOS,Taj Bradley,Walker Buehler,5.40,2.20,0.00,0.80,,3.7302667695043183,58.98,3.6400096573491405,62.0,4.395442501324854,79.04,6.541666666666666,65.82000000000001,0.4,0.475,123.17742322803144,125.654673699357,43.1,35.92,39.51
777164,2025-07-10T23:40:00Z,Cleveland Guardians,Chicago White Sox,CLE,CWS,Logan Allen,Jonathan Cannon,0.00,2.00,1.80,1.60,,3.6839720206264324,60.55,3.7045511172783896,59.839999999999996,0.0,100.0,4.551272121924296,76.39999999999999,0.3333333333333333,0.3651315789473684,109.34205986911556,86.86663777044456,27.22,26.0,26.61
777167,2025-07-10T23:45:00Z,Washington Nationals,St. Louis Cardinals,WSH,STL,Michael Soroka,Miles Mikolas,7.20,2.00,1.80,1.20,,3.775726472431078,57.480000000000004,3.584200363153107,63.85999999999999,11.00548433048433,48.34,5.171804062126642,57.54,0.31375000000000003,0.26634615384615384,80.01532207298241,121.77660068468457,29.57,37.98,33.77
777156,2025-07-11T01:05:00Z,Atlanta Braves,Athletics,ATL,ATH,Spencer Strider,JP Sears,0.00,1.40,0.00,1.60,,3.76121046593119,57.94000000000001,3.23662121025012,75.42,5.065734265734266,63.739999999999995,3.9583333333333335,69.16,0.3372549019607843,0.29918032786885246,116.20264215540952,95.69446809327964,18.84,33.63,26.23
777159,2025-07-11T01:38:00Z,Texas Rangers,Los Angeles Angels,TEX,LAA,Patrick Corbin,Jack Kochanowicz,0.00,1.80,0.00,1.20,,3.6568249270096103,61.42,3.5344631369475694,65.52,3.6934984520123835,74.28,5.086691086691086,64.78,0.38,0.37115384615384617,135.10657581197043,88.36724698069314,27.14,34.69,30.91
777158,2025-07-11T01:40:00Z,Arizona Diamondbacks,San Diego Padres,AZ,SD,Eduardo Rodriguez,Randy Vásquez,0.00,1.00,3.60,2.00,,4.148222380683362,45.04,3.8470785026313727,55.09999999999999,6.001831501831502,50.58,4.572286330800263,78.88,0.28600000000000003,0.2329787234042553,118.90800978828324,120.59502547078948,29.34,38.65,33.99
