game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777230,NA,Tampa Bay Rays,NA,away,671737,Taj Bradley,NA,NA,6.657407407407407,64.16,0.00,1.00,3.603824246208557,63.2
777230,NA,Minnesota Twins,NA,home,663485,Cole Sands,NA,NA,8.846153846153847,50.0,NA,NA,3.477507647058824,67.41999999999999
777229,NA,St. Louis Cardinals,NA,away,669461,Matthew Liberatore,NA,NA,6.541038992926391,61.48,1.80,1.60,3.7760917667014327,57.46
777229,NA,Chicago Cubs,NA,home,519141,Drew Pomeranz,NA,NA,0.0,100.0,0.00,1.00,4.037459523809524,48.760000000000005
777231,NA,Los Angeles Angels,NA,away,686799,Jack Kochanowicz,NA,NA,4.705263157894737,60.0,1.80,2.00,3.617864886026004,62.720000000000006
777231,NA,Toronto Blue Jays,NA,home,453286,Max Scherzer,NA,NA,3.9596273291925463,86.25,0.00,1.00,3.6013372093023257,63.300000000000004
777228,NA,Boston Red Sox,NA,away,621111,Walker Buehler,NA,NA,5.673083778966133,61.64000000000001,9.00,3.40,3.67362887024142,60.86
777228,NA,Washington Nationals,NA,home,680730,Mitchell Parker,NA,NA,5.359788359788359,59.74000000000001,1.80,2.00,3.869968645140408,54.339999999999996
777233,NA,Cincinnati Reds,NA,away,666157,Nick Lodolo,NA,NA,5.3927955104425696,65.8,3.60,1.20,3.7216991401224524,59.279999999999994
777233,NA,Philadelphia Phillies,NA,home,624133,Ranger Suárez,NA,NA,4.177563143080384,81.9,0.00,1.00,3.541009360574647,65.29999999999998
777234,NA,Kansas City Royals,NA,away,608379,Michael Wacha,NA,NA,5.270585738539898,60.5,0.00,1.00,3.663925334894343,61.220000000000006
777234,NA,Arizona Diamondbacks,NA,home,669194,Ryne Nelson,NA,NA,5.687048460129661,60.98,1.80,1.60,3.8813333611853835,53.96
777237,NA,Baltimore Orioles,NA,away,665152,Dean Kremer,NA,NA,2.354920100925147,83.5,0.00,0.75,3.652109988941728,61.58
777237,NA,Atlanta Braves,NA,home,607481,Aaron Bummer,NA,NA,0.0,100.0,NA,NA,4.111607427536232,57.7
777241,NA,New York Yankees,NA,away,607074,Carlos Rodón,NA,NA,7.341170323928945,57.98,1.80,1.00,3.5697051689337442,64.34
777241,NA,New York Mets,NA,home,593423,Frankie Montas,NA,NA,8.125,26.8,9.00,3.50,3.632205070281125,62.25
777238,NA,Milwaukee Brewers,NA,away,694477,Chad Patrick,NA,NA,4.63143338143338,68.12,0.00,1.40,3.658976059875669,61.379999999999995
777238,NA,Miami Marlins,NA,home,615698,Cal Quantrill,NA,NA,7.956349206349206,35.2,0.00,0.50,3.8433340093721133,55.24999999999999
777240,NA,Detroit Tigers,NA,away,663554,Casey Mize,NA,NA,2.375,98.91999999999999,0.00,1.20,3.8436051707608114,55.2
777240,NA,Cleveland Guardians,NA,home,671106,Logan Allen,NA,NA,5.305582466751882,65.62,1.80,1.60,3.753929029673544,58.2
777221,NA,Houston Astros,NA,away,664285,Framber Valdez,NA,NA,2.761904761904762,86.24,0.00,1.20,3.1352458285946976,78.82000000000001
777221,NA,Los Angeles Dodgers,NA,home,660271,Shohei Ohtani,NA,NA,0.0,100.0,0.00,1.33,4.214375,42.866666666666674
777232,NA,Chicago White Sox,NA,away,686563,Jonathan Cannon,NA,NA,0.0,100.0,0.00,1.00,3.4733116883116883,67.6
777232,NA,Colorado Rockies,NA,home,608566,Germán Márquez,NA,NA,6.009743911059701,59.779999999999994,0.00,1.00,3.924081836510264,52.52
777223,NA,Texas Rangers,NA,away,571578,Patrick Corbin,NA,NA,5.596495008259714,57.5,0.00,0.80,3.562372630618455,64.58
777223,NA,San Diego Padres,NA,home,663568,Stephen Kolek,NA,NA,4.242286751361162,72.26,0.00,0.20,3.832211526251527,55.6
777227,NA,San Francisco Giants,NA,away,657277,Logan Webb,NA,NA,3.895740168808436,78.63999999999999,0.00,0.40,3.539732931737474,65.34
777227,NA,Athletics,NA,home,622663,Luis Severino,NA,NA,5.4289813486370155,60.0,1.80,2.20,3.9752155201659773,50.84
777225,NA,Pittsburgh Pirates,NA,away,681347,Mike Burrows,NA,NA,7.316498316498317,38.32000000000001,0.00,1.50,3.811764575569358,56.260000000000005
777225,NA,Seattle Mariners,NA,home,622491,Luis Castillo,NA,NA,7.847352511986658,50.0,0.00,0.60,3.9299193894134037,51.879999999999995
