game_id,player_type,team,team_abbrev,side,id,name,position,order,recent_barrel_pct,recent_barrel_pct_score,recent_f1_era,recent_f1_whip,recent_xfip,recent_xfip_score
777001,NA,Philadelphia Phillies,NA,away,624133,Ranger Suárez,NA,NA,5.5084325396825395,63.35000000000001,0.00,1.00,3.6372699438959666,62.1
777001,NA,New York Yankees,NA,home,573186,Marcus Stroman,NA,NA,5.366187417895198,65.975,2.25,1.25,3.7515410932919067,58.275
777010,NA,Cleveland Guardians,NA,away,668909,Gavin Williams,NA,NA,4.1937229437229435,72.22500000000001,2.25,0.75,3.5478685383331436,65.05
777010,NA,Kansas City Royals,NA,home,608379,Michael Wacha,NA,NA,3.557504873294347,72.475,0.00,0.75,3.854855374621691,54.849999999999994
776990,NA,Cleveland Guardians,NA,away,676440,Tanner Bibee,NA,NA,3.587962962962963,74.44,0.00,1.20,3.718878953570088,59.38000000000001
776990,NA,Kansas City Royals,NA,home,663460,Kris Bubic,NA,NA,2.7857142857142856,81.625,0.00,1.75,3.425780616582351,69.125
777003,NA,Toronto Blue Jays,NA,away,592332,Kevin Gausman,NA,NA,3.5833628736854544,82.68,1.80,1.60,3.771670574809413,57.6
777003,NA,Detroit Tigers,NA,home,669373,Tarik Skubal,NA,NA,0.8620689655172413,98.4,0.00,0.25,3.382196341604824,70.6
777002,NA,Arizona Diamondbacks,NA,away,518876,Merrill Kelly,NA,NA,4.79087579087579,67.88,1.80,1.40,3.692394569511888,60.279999999999994
777002,NA,Pittsburgh Pirates,NA,home,571760,Andrew Heaney,NA,NA,11.957654414550966,36.075,9.00,2.33,3.913462617370892,52.875
777000,NA,Tampa Bay Rays,NA,away,686752,Ryan Pepiot,NA,NA,7.060455775973017,41.980000000000004,3.60,1.20,3.9378394671262456,52.06
777000,NA,Cincinnati Reds,NA,home,671096,Andrew Abbott,NA,NA,2.2556089743589745,98.35,2.25,1.50,4.040192019443629,48.675
776999,NA,Colorado Rockies,NA,away,622608,Antonio Senzatela,NA,NA,4.537037037037037,71.275,0.00,1.50,3.8541640792567233,54.85
776999,NA,Baltimore Orioles,NA,home,669432,Trevor Rogers,NA,NA,3.2388157388157386,85.85,0.00,1.75,3.6293891723054985,62.35
776993,NA,Atlanta Braves,NA,away,656550,Grant Holmes,NA,NA,2.6710071537657742,87.56,1.80,1.60,3.536650783134008,65.46000000000001
776993,NA,Texas Rangers,NA,home,677958,Kumar Rocker,NA,NA,8.175675675675675,50.0,0.00,0.25,3.802195588513131,56.574999999999996
776991,NA,Athletics,NA,away,682052,Jacob Lopez,NA,NA,4.922791129687681,72.5,0.00,1.25,3.774465097550346,57.525000000000006
776991,NA,Houston Astros,NA,home,686613,Hunter Brown,NA,NA,2.9171842650103517,84.02000000000001,1.80,0.80,3.512621798864685,66.25999999999999
776997,NA,Washington Nationals,NA,away,680730,Mitchell Parker,NA,NA,8.001519321178764,45.35000000000001,0.00,1.75,4.17266101540014,44.25
776997,NA,Minnesota Twins,NA,home,657746,Joe Ryan,NA,NA,3.1357473544973544,87.325,0.00,1.25,3.708633047092036,59.699999999999996
776994,NA,Chicago Cubs,NA,away,690990,Cade Horton,NA,NA,9.595565465130683,28.450000000000003,0.00,1.75,3.642889552147024,61.875
776994,NA,Chicago White Sox,NA,home,650644,Aaron Civale,NA,NA,7.1970066797653,57.08,0.00,1.00,3.811081735787014,56.28000000000001
776996,NA,Miami Marlins,NA,away,676083,Janson Junk,NA,NA,2.233187134502924,93.17999999999999,0.00,1.00,4.3976513622590385,36.76
776996,NA,Milwaukee Brewers,NA,home,500779,Jose Quintana,NA,NA,7.913660413660414,47.0,0.00,0.50,3.721832809638962,59.25
776998,NA,Los Angeles Dodgers,NA,away,477132,Clayton Kershaw,NA,NA,2.9592803030303028,89.85,0.00,1.50,3.5802269382270504,64.0
776998,NA,Boston Red Sox,NA,home,676979,Garrett Crochet,NA,NA,3.125,76.775,0.00,0.75,3.4127952274510727,69.57499999999999
776992,NA,San Diego Padres,NA,away,681190,Randy Vásquez,NA,NA,4.405589543937708,69.2,0.00,1.50,4.111255048574944,46.25
776992,NA,St. Louis Cardinals,NA,home,669461,Matthew Liberatore,NA,NA,5.793954874414645,61.70000000000001,3.00,3.33,4.0212121416319535,49.29999999999999
776985,NA,New York Mets,NA,away,656849,David Peterson,NA,NA,5.183733890630442,68.0,0.00,1.00,3.4396768571579135,68.675
776985,NA,San Francisco Giants,NA,home,592662,Robbie Ray,NA,NA,4.868047189325575,71.7,1.80,0.20,3.720616482025483,59.32000000000001
776995,NA,Seattle Mariners,NA,away,669923,George Kirby,NA,NA,3.1906512605042017,86.35,0.00,1.00,3.4565919827835714,68.10000000000001
776995,NA,Los Angeles Angels,NA,home,542881,Tyler Anderson,NA,NA,7.036713286713287,42.349999999999994,0.00,0.75,3.9456325927109974,51.825
