game_id,player_type,team,team_abbrev,id,name,position,order,+WPA,-WPA,AVG,AVG+,Age,Age Rng,BABIP,BABIP+,BB,BB%,BB%+,BB/9,BB/9+,BIP-Wins,BK,BS,BU,BUH,BUH%,Balls,Barrel%,Barrels,CB%,CBv,CG,CH%,CH% (pi),CH% (sc),CH-X (pi),CH-X (sc),CH-Z (pi),CH-Z (sc),CHv,CSW%,CStr%,CT%,CTv,CU% (pi),CU% (sc),CU-X (pi),CU-X (sc),CU-Z (pi),CU-Z (sc),Cent%,Cent%+,Clutch,Contact%,Contact% (pi),Contact% (sc),Dollars,E-F,ER,ERA,ERA-,EV,Events,F-Strike%,FA% (pi),FA% (sc),FA-X (pi),FA-X (sc),FA-Z (pi),FA-Z (sc),FB,FB%,FB% 2,FB%+,FBv,FC% (pi),FC% (sc),FC-X (pi),FC-X (sc),FC-Z (pi),FC-Z (sc),FDP-Wins,FIP,FIP-,FRM,G,GB,GB%,GB%+,GB/FB,GS,H,H/9,H/9+,HBP,HLD,HR,HR/9,HR/9+,HR/FB,HR/FB%+,Hard%,Hard%+,HardHit,HardHit%,IBB,IDfg,IFFB,IFFB%,IFH,IFH%,IP,K%,K%+,K-BB%,K/9,K/9+,K/BB,K/BB+,L,LA,LD,LD%,LD%+,LOB%,LOB%+,LOB-Wins,Loc+ CH,Loc+ CU,Loc+ FA,Loc+ FC,Loc+ SI,Loc+ SL,Location+,MD,Med%,Med%+,Name,O-Contact%,O-Contact% (pi),O-Contact% (sc),O-Swing%,O-Swing% (pi),O-Swing% (sc),Oppo%,Oppo%+,Pace,Pace (pi),Pit+ CH,Pit+ CU,Pit+ FA,Pit+ FC,Pit+ SI,Pit+ SL,Pitches,Pitching+,Pull%,Pull%+,Pulls,R,RA9-WAR,RAR,RE24,REW,RS,RS/9,SD,SI% (pi),SI% (sc),SI-X (pi),SI-X (sc),SI-Z (pi),SI-Z (sc),SIERA,SL%,SL% (pi),SL% (sc),SL-X (pi),SL-X (sc),SL-Z (pi),SL-Z (sc),SLv,SO,SV,Season,ShO,Soft%,Soft%+,Start-IP,Starting,Stf+ CH,Stf+ CU,Stf+ FA,Stf+ FC,Stf+ SI,Stf+ SL,Strikes,Stuff+,SwStr%,Swing%,Swing% (pi),Swing% (sc),TBF,TTO%,Team,W,WAR,WHIP,WHIP+,WP,WPA,WPA/LI,XX%,Z-Contact%,Z-Contact% (pi),Z-Contact% (sc),Z-Swing%,Z-Swing% (pi),Z-Swing% (sc),Zone%,Zone% (pi),Zone% (sc),airOuts,atBats,avg,balks,baseOnBalls,battersFaced,blownSaves,botCmd,botCmd CH,botCmd CU,botCmd FA,botCmd FC,botCmd SI,botCmd SL,botERA,botOvr,botOvr CH,botOvr CU,botOvr FA,botOvr FC,botOvr SI,botOvr SL,botStf,botStf CH,botStf CU,botStf FA,botStf FC,botStf SI,botStf SL,botxRV100,catchersInterference,caughtStealing,completeGames,doubles,earnedRuns,era,exLI,gamesFinished,gamesPitched,gamesPlayed,gamesStarted,gmLI,groundIntoDoublePlay,groundOuts,groundOutsToAirouts,hitBatsmen,hitByPitch,hits,hitsPer9Inn,holds,homeRuns,homeRunsPer9,inLI,inheritedRunners,inheritedRunnersScored,inningsPitched,intentionalWalks,kwERA,losses,maxEV,numberOfPitches,obp,ops,outs,pLI,pickoffs,pitchesPerInning,runs,runsScoredPer9,sacBunts,sacFlies,saveOpportunities,saves,season,shutouts,slg,stolenBasePercentage,stolenBases,strikeOuts,strikePercentage,strikeoutWalkRatio,strikeoutsPer9Inn,strikes,tERA,totalBases,triples,vCH (pi),vCH (sc),vCU (pi),vCU (sc),vFA (pi),vFA (sc),vFC (pi),vFC (sc),vSI (pi),vSI (sc),vSL (pi),vSL (sc),wCB,wCB/C,wCH,wCH (pi),wCH (sc),wCH/C,wCH/C (pi),wCH/C (sc),wCT,wCT/C,wCU (pi),wCU (sc),wCU/C (pi),wCU/C (sc),wFA (pi),wFA (sc),wFA/C (pi),wFA/C (sc),wFB,wFB/C,wFC (pi),wFC (sc),wFC/C (pi),wFC/C (sc),wSI (pi),wSI (sc),wSI/C (pi),wSI/C (sc),wSL,wSL (pi),wSL (sc),wSL/C,wSL/C (pi),wSL/C (sc),walksPer9Inn,whip,wildPitches,winPercentage,wins,xERA,xFIP,xFIP-
777309,,St. Louis Cardinals,,669461,Matthew Liberatore,,,5.76,-5.67,0.254,105,25,25 - 25,0.303,104,12,0.034,39,1.25,38,-0.2,0,0,4,1,0.25,420,0.096,26,0.129,77.9,0,0.129,0.129,0.131,8.6,8.8,4.8,6.2,89.0,0.27,0.16699999999999998,0.134,90.3,0.129,0.129,-5.5,-5.1,-12.1,-10.2,0.34700000000000003,99,-0.47,0.794,0.795,0.794,$16.6,0.97,38,3.96,98,91.4,271,0.643,0.26,0.27399999999999997,4.1,4.3,8.5,9.7,99,0.371,0.38799999999999996,98,94.3,0.133,0.136,-1.6,-1.2,4.6,5.9,-0.8,2.99,76,-0.1,15,112,0.419,99,1.13,15,87,9.07,108,2,0,7,0.73,67,0.071,63,0.336,107,122,0.45,0,22294,5,0.051,5,0.045,86.1,0.19899999999999998,92,0.166,7.4,89,5.92,233,6,13.4,56,0.21,105,0.669,93,-0.6,90.0,86.0,111.0,100.0,120.0,105.0,103,0,0.583,110,Matthew Liberatore,0.607,0.57,0.568,0.358,0.331,0.33,0.266,109,18.1,18.1,82.0,101.0,93.0,103.0,109.0,111.0,1268,100,0.387,96,15,40,1.3,19.1,3.52,0.37,45,4.69,0,0.129,0.111,7.2,7.5,7.3,8.7,3.77,0.221,0.21899999999999997,0.21899999999999997,-2.4,-2.1,-0.9,0.5,86.5,71,0,2025,0,0.081,51,86.1,19.1,83.0,124.0,85.0,95.0,89.0,111.0,848,97,0.10300000000000001,0.499,0.5,0.499,356,0.253,STL,5,2.1,1.15,88,2,0.09,0.57,0.001,0.914,0.898,0.898,0.6659999999999999,0.654,0.652,0.456,0.522,0.524,106,357,.252,0,17,381,0,54,49.0,47.0,55.0,48.0,63.0,52.0,4.29,49,46.0,56.0,48.0,43.0,46.0,56.0,48,34.0,67.0,40.0,52.0,31.0,61.0,0.15,0,3,0,20,38,3.70,0.99,0,16,16,16,0.87,4,90,0.85,2,2,90,8.77,0,7,0.68,0.89,0,0,92.1,0,3.97,6,114.5,1363,.287,.660,277,0.91,1,14.76,40,3.90,1,4,0,0,2025,0,.373,.750,9,76,.660,4.47,7.41,906,3.38,133,1,89.0,88.9,78.0,77.9,94.4,94.3,90.3,90.2,94.4,94.2,86.6,86.4,-0.4,-0.27,5.7,6.1,6.1,3.47,3.69,3.69,-4.0,-2.34,-0.3,-0.5,-0.18,-0.29,-1.6,-1.7,-0.48,-0.5,2.5,0.51,-3.9,-4.0,-2.28,-2.33,3.9,4.1,2.37,2.92,1.8,1.8,1.9,0.66,0.63,0.7,1.66,1.16,2,.500,6,3.7,3.62,90
777309,,Cleveland Guardians,,671106,Logan Allen,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,301,.272,0,34,343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,14,37,4.27,NA,0,16,16,15,NA,7,74,0.82,2,2,82,9.46,0,9,1.04,NA,0,0,78.0,0,NA,6,NA,1388,.346,.755,234,NA,2,17.79,41,4.73,1,4,0,0,2025,0,.409,.600,6,60,.610,1.76,6.92,841,NA,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,1.49,3,.455,5,NA,NA,NA
