game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777101,2025-07-18T18:20:00Z,Boston Red Sox,Chicago Cubs,BOS,CHC,Lucas Giolito,Colin Rea,2.25,1.00,0.00,0.50,,3.8652624776736895,54.5,3.826377927362982,55.775,6.7293233082706765,50.5,4.501915708812261,61.075,0.475,0.5370689655172414,NA,NA,31.18,37.24,34.21
777107,2025-07-18T22:40:00Z,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,Jonathan Cannon,Bailey Falter,2.25,1.50,0.00,1.67,,4.232257317382797,42.275,3.753329831932773,58.23333333333333,6.845238095238095,50.0,2.2988505747126435,81.43333333333334,0.3651315789473684,0.29523809523809524,NA,NA,19.24,37.85,28.55
777112,2025-07-18T22:45:00Z,San Diego Padres,Washington Nationals,SD,WSH,Dylan Cease,Michael Soroka,0.00,1.00,0.00,0.50,,3.515097924179479,66.14999999999999,3.7326787678376334,58.900000000000006,3.279569892473118,74.575,4.909924845269673,63.225,0.2329787234042553,0.31375000000000003,NA,NA,24.68,14.2,19.44
777106,2025-07-18T22:45:00Z,Los Angeles Angels,Philadelphia Phillies,LAA,PHI,Ryan Zeferjahn,Jesús Luzardo,0.00,1.25,NA,NA,,3.50983681860717,66.35,4.168057565789473,44.38,3.8690476190476186,66.15,8.0,80.0,0.37115384615384617,0.3588235294117647,NA,NA,39.7,22.15,30.93
777108,2025-07-18T23:07:00Z,San Francisco Giants,Toronto Blue Jays,SF,TOR,Justin Verlander,Chris Bassitt,2.25,1.75,0.00,1.00,,3.4408973423005724,66.64,3.7516648446192797,58.279999999999994,1.8333333333333335,89.52000000000001,3.9269992780429215,78.02000000000001,0.2905405405405405,0.26136363636363635,NA,NA,19.96,15.34,17.65
777111,2025-07-18T23:10:00Z,Cincinnati Reds,New York Mets,CIN,NYM,Nick Lodolo,Sean Manaea,NA,NA,3.60,1.20,,3.11425,79.5,3.6650421080368907,61.160000000000004,0.0,100.0,4.579913663077963,68.84,0.36875,0.16285714285714287,NA,NA,17.68,15.19,16.43
777105,2025-07-18T23:10:00Z,Athletics,Cleveland Guardians,ATH,CLE,JP Sears,Slade Cecconi,2.25,2.00,0.00,0.50,,3.708701359848718,59.7,3.6649930505123933,61.175,3.836206896551724,67.85,3.4090909090909087,75.0,0.29918032786885246,0.3333333333333333,NA,NA,21.03,21.01,21.02
777109,2025-07-18T23:10:00Z,Kansas City Royals,Miami Marlins,KC,MIA,Seth Lugo,Sandy Alcantara,0.00,2.25,0.00,1.25,,3.8714419443150865,54.3,3.5077866135149494,66.4,4.36492565918215,78.5,7.156177156177156,59.85000000000001,0.28936170212765955,0.23518518518518516,NA,NA,23.97,23.79,23.88
777114,2025-07-18T23:15:00Z,New York Yankees,Atlanta Braves,NYY,ATL,Ian Hamilton,Spencer Strider,1.80,2.20,NA,NA,,3.3608142166556645,71.28,3.6539121212121217,61.52,3.386904761904762,77.32000000000001,17.0,60.0,0.35963855421686747,0.3372549019607843,NA,NA,37.66,18.64,28.15
777110,2025-07-18T23:35:00Z,Baltimore Orioles,Tampa Bay Rays,BAL,TB,Charlie Morton,Taj Bradley,0.00,0.60,0.00,1.25,,3.664723059046454,61.18000000000001,3.7766001654595405,57.45,6.397988505747127,67.88,3.364349571246123,83.55,0.31875000000000003,0.4,NA,NA,25.38,27.85,26.62
777098,2025-07-19T00:05:00Z,Detroit Tigers,Texas Rangers,DET,TEX,Reese Olson,Patrick Corbin,0.00,1.20,4.50,3.00,,3.5097500517134756,66.34,3.9092622767857144,53.05,6.056590752242926,50.92,2.941176470588235,79.4,0.22426470588235295,0.38,NA,NA,25.08,20.71,22.89
777102,2025-07-19T00:40:00Z,Minnesota Twins,Colorado Rockies,MIN,COL,Chris Paddack,Kyle Freeland,0.00,1.33,1.80,1.20,,3.774599387254902,57.5,4.0942248305821805,46.839999999999996,3.2547699214365884,82.06666666666666,3.7137210615471483,80.82,0.2983606557377049,0.23369565217391305,NA,NA,22.14,20.28,21.21
777100,2025-07-19T01:40:00Z,St. Louis Cardinals,Arizona Diamondbacks,STL,AZ,Andre Pallante,Brandon Pfaadt,0.00,2.25,2.25,1.25,,3.687864289626325,60.4,3.5360027202866795,65.47500000000001,6.907051282051282,63.824999999999996,4.277327935222672,71.05,0.26634615384615384,0.28600000000000003,NA,NA,19.46,26.93,23.2
777099,2025-07-19T02:10:00Z,Houston Astros,Seattle Mariners,HOU,SEA,Brandon Walter,Luis Castillo,0.00,0.60,6.75,1.25,,3.8161503247403465,56.14,3.668533336919105,61.025,5.065338455582358,64.08,3.677459927459928,79.6,0.253,0.2532258064516129,NA,NA,17.97,23.18,20.57
777103,2025-07-19T02:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,Quinn Priester,Tyler Glasnow,0.00,0.00,3.00,2.33,,3.6736000000000004,60.9,3.363538000651736,71.225,0.0,100.0,6.37192118226601,42.35,0.278,0.17966101694915254,NA,NA,18.64,17.49,18.06
