game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777172,2025-07-09T18:10:00Z,Toronto Blue Jays,Chicago White Sox,TOR,CWS,Eric Lauer,Adrian Houser,0.00,1.00,0.00,1.00,,3.582417176447211,63.925,3.724318302926398,59.17999999999999,5.103140394088669,61.8,1.767857142857143,91.88,0.26136363636363635,0.3651315789473684,109.34205986911556,102.71335900463926,26.67,26.69,26.68
777175,2025-07-09T18:10:00Z,Los Angeles Dodgers,Milwaukee Brewers,LAD,MIL,Tyler Glasnow,Jose Quintana,0.00,1.75,NA,NA,,3.849846343767382,55.0,,,5.205492424242425,68.5,,,0.17966101694915254,0.278,95.47785304424193,121.60694674651172,11.86,24.47,18.16
777163,2025-07-09T19:45:00Z,Philadelphia Phillies,San Francisco Giants,PHI,SF,Jesús Luzardo,Justin Verlander,0.00,1.25,0.00,1.00,,3.82122709537806,55.95,3.4396489044685907,68.67999999999999,4.173454979906593,72.525,3.8952380952380947,70.06,0.3588235294117647,0.2905405405405405,85.88685892222207,116.31010172359888,24.72,27.15,25.93
777182,2025-07-09T21:10:00Z,Tampa Bay Rays,Detroit Tigers,TB,DET,Zack Littell,Reese Olson,9.00,3.00,1.80,1.00,,3.496571428571429,66.8,3.6445041562742366,61.86,0.0,100.0,7.070031417857505,47.92,0.4,0.22426470588235295,127.58458255301151,125.654673699357,33.82,30.52,32.17
777184,2025-07-09T23:05:00Z,Seattle Mariners,New York Yankees,SEA,NYY,Logan Evans,Cam Schlittler,NA,NA,0.00,1.00,,,,3.590999612553274,63.65,,,8.245877061469265,46.8,0.2532258064516129,0.35963855421686747,161.31803788443312,155.5597816083422,45.36,14.31,29.84
777179,2025-07-09T23:10:00Z,Colorado Rockies,Boston Red Sox,COL,BOS,Antonio Senzatela,Lucas Giolito,0.00,0.60,0.00,1.20,,3.714950847325168,59.5,3.7959704171495416,56.82000000000001,2.8472222222222223,79.64,2.697729988052569,87.16,0.23369565217391305,0.475,123.17742322803144,56.98953714034554,27.05,24.38,25.71
777183,2025-07-09T23:10:00Z,Miami Marlins,Cincinnati Reds,MIA,CIN,Sandy Alcantara,Andrew Abbott,1.80,1.40,1.80,1.40,,4.177294189568455,44.099999999999994,3.8804455585565227,54.0,3.673649762935477,88.28,5.166297811459102,62.8,0.23518518518518516,0.36875,114.16453909046716,88.11078278940191,31.25,29.81,30.53
777177,2025-07-09T23:40:00Z,Pittsburgh Pirates,Kansas City Royals,PIT,KC,Bailey Falter,Kris Bubic,0.00,1.60,1.80,1.20,,3.5973607950098816,63.42,4.065648477622391,47.82000000000001,4.616418064693926,68.08,6.478494623655914,59.36,0.29523809523809524,0.28936170212765955,102.20325518826068,88.00923382257837,32.96,25.84,29.4
777173,2025-07-09T23:40:00Z,Chicago Cubs,Minnesota Twins,CHC,MIN,Cade Horton,David Festa,2.25,0.75,0.00,1.50,,3.686589456708627,60.43999999999998,3.7037592805939585,59.849999999999994,4.585659551176792,77.32000000000001,6.485088985088985,67.39999999999999,0.5370689655172414,0.2983606557377049,95.4277961415584,119.78681714924718,35.39,32.78,34.09
777178,2025-07-09T23:45:00Z,Washington Nationals,St. Louis Cardinals,WSH,STL,MacKenzie Gore,Andre Pallante,0.00,1.20,0.00,1.40,,3.455796299540681,68.13999999999999,3.76040239796668,58.0,2.940659340659341,83.3,4.619708994708995,76.84,0.31375000000000003,0.26634615384615384,80.01532207298241,121.77660068468457,30.25,16.62,23.44
