game_id,game_datetime,away_team,home_team,away_team_abbrev,home_team_abbrev,away_pitcher,home_pitcher,home_pitcher_recent_f1_era,home_pitcher_recent_f1_whip,away_pitcher_recent_f1_era,away_pitcher_recent_f1_whip,nrfi_grade,home_pitcher_recent_xfip,home_pitcher_recent_xfip_score,away_pitcher_recent_xfip,away_pitcher_recent_xfip_score,home_pitcher_recent_barrel_pct,home_pitcher_recent_barrel_pct_score,away_pitcher_recent_barrel_pct,away_pitcher_recent_barrel_pct_score,home_team_woba3,away_team_woba3,home_team_wrc_plus_1st_inn,away_team_wrc_plus_1st_inn,away_team_score,home_team_score,game_nrfi_score
777079,2025-07-20T16:05:00Z,San Francisco Giants,Toronto Blue Jays,SF,TOR,Robbie Ray,José Berríos,0.00,1.20,0.00,0.40,,3.8015090150395947,56.6,3.6901900463349273,60.339999999999996,6.835483870967742,40.92,6.400614239134003,52.98,0.2905405405405405,0.26136363636363635,102.71335900463926,85.88685892222207,26.61,33.7,30.16
777076,2025-07-20T16:10:00Z,Baltimore Orioles,Tampa Bay Rays,BAL,TB,Trevor Rogers,Ryan Pepiot,1.80,1.20,0.00,1.00,,3.820122949269103,55.980000000000004,3.6106581320113356,62.974999999999994,6.0604557759730175,56.260000000000005,2.4688597363015967,94.45,0.31875000000000003,0.4,125.654673699357,100.46104647092106,26.53,37.81,32.17
777077,2025-07-20T17:35:00Z,San Diego Padres,Washington Nationals,SD,WSH,Nick Pivetta,MacKenzie Gore,0.00,1.50,1.80,1.00,,3.7219149943623737,59.275000000000006,3.6932292544732435,60.24000000000001,3.564814814814815,81.2,4.621003996003997,75.08,0.2329787234042553,0.31375000000000003,121.77660068468457,118.90800978828324,31.14,25.57,28.36
777078,2025-07-20T17:35:00Z,Los Angeles Angels,Philadelphia Phillies,LAA,PHI,José Soriano,Ranger Suárez,0.00,0.75,0.00,0.80,,3.5234717890804848,65.9,3.196247171470445,76.8,5.431212462462462,64.44999999999999,2.8229885057471265,85.38,0.37115384615384617,0.3588235294117647,116.31010172359888,135.10657581197043,26.53,33.38,29.96
777074,2025-07-20T17:35:00Z,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,Aaron Civale,Andrew Heaney,3.00,1.00,1.80,1.20,,3.8713536172161174,54.3,3.825714230951424,55.8,10.61836870026525,36.075,8.235413507645813,43.1,0.3651315789473684,0.29523809523809524,88.00923382257837,109.34205986911556,39.03,43.11,41.07
777083,2025-07-20T17:35:00Z,New York Yankees,Atlanta Braves,NYY,ATL,Marcus Stroman,Grant Holmes,0.00,1.20,3.00,1.33,,3.509122967199942,66.38,3.7031971131532537,59.9,2.292219274977896,92.96,5.48824989052693,64.16666666666667,0.35963855421686747,0.3372549019607843,95.69446809327964,161.31803788443312,38.69,22.5,30.59
777087,2025-07-20T17:40:00Z,Cincinnati Reds,New York Mets,CIN,NYM,Andrew Abbott,David Peterson,0.00,0.50,2.25,1.75,,3.472693704984,67.57499999999999,4.21476861718799,42.85,6.433733890630442,50.150000000000006,2.6349914965986394,94.475,0.36875,0.16285714285714287,120.64096152466637,114.16453909046716,26.9,36.04,31.47
777084,2025-07-20T17:40:00Z,Athletics,Cleveland Guardians,ATH,CLE,Jeffrey Springs,Gavin Williams,2.25,0.75,0.00,0.20,,3.675420381651116,60.800000000000004,4.063147595137421,47.9,4.107317413769026,73.475,5.200935753217786,68.4,0.29918032786885246,0.3333333333333333,86.86663777044456,116.20264215540952,37.34,22.65,30.0
777082,2025-07-20T17:40:00Z,Kansas City Royals,Miami Marlins,KC,MIA,Kris Bubic,Janson Junk,0.00,1.00,0.00,1.50,,4.210146311753989,43.02,3.384979835332351,70.475,1.608187134502924,93.53999999999999,5.37192118226601,56.625,0.28936170212765955,0.23518518518518516,88.11078278940191,102.20325518826068,22.4,25.94,24.17
777075,2025-07-20T18:20:00Z,Boston Red Sox,Chicago Cubs,BOS,CHC,Garrett Crochet,Cade Horton,0.00,1.75,0.00,0.50,,3.7139583546680317,59.5,3.4286104146910175,69.05000000000001,8.17922817922818,48.7,3.732638888888889,68.1,0.475,0.5370689655172414,119.78681714924718,123.17742322803144,33.06,46.93,40.0
